reg_no,semester,course1_marks,course2_marks,course3_marks,course4_marks,course5_marks,currentCGPA,previousCGPA,totalcredithours,high_edu,next_semester_CGPA,next_semester_grade,recommendation,reg_date,attendanceRate,studyHours,gender,email,No_prev_attempts,disability
b43d0096c0b38c84d5db75be464aca53cfbeaa715f53505bd879e29f99e9f859,2,60,92,74,81,75,3.31,3.21,16,Bachelor's Degree,3.38,B+,Low Risk,03/02/2020,75,17.2,Female,c653df4d2e62c5882606f9025d2c102839fae3a5a8d35025ace3ea9834d3e7a3,3,No
92afc50a730a3d6de9d7195a94ff499107ff0521358f89b106cb3094c810fd13,8,79,92,76,67,58,2.33,2.23,16,Diploma,1.96,C-,High Risk,27/09/2021,77.36,15.3,Female,54e0d3a2ab3892f9d1e212a64bec72461a8642c583df8117a7beac36a20e50c6,2,No
05330f5cb3baccbfbd3a830166d8dbb36a6e5142ef9f3da3f68d609712a6467e,3,58,74,90,65,64,2.44,2.84,13,Bachelor's Degree,2.72,B-,Medium Risk,25/02/2020,82,23.2,Female,a20d19976ebb729e816b5a76883767fe28762c1ab3c6dae1c9f98f6fe2ed9c44,2,Yes
97ad6832e5b1539a35d94b62ee816af9e248d97966f1433892ad3aa4a5985f33,1,87,58,74,75,63,2.88,2.88,12,Bachelor's Degree,3.17,B,Low Risk,05/09/2020,80,21.4,Female,c4ecf1f4607482b68b3372a8ddc6e43e74d721e0e1ee36837faa9aaaddeba1f0,2,No
dfe78a98bdcfd23ebe054df96290fcec2159172cc2527befd31e5d0a5229b556,8,94,85,63,84,65,1.79,2.19,12,Bachelor's Degree,1.99,C-,Probation,18/09/2021,73,17.1,Female,5e40f4b1a7dd5a9ac462449be32840713c5615dfa2847d96a6faafc84af9229c,0,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,59,68,70,90,64,1.2,1.5,16,Bachelor's Degree,1.2,D,Dropout,09/09/2020,98,15.8,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
b9596c4313ad6c45177b93f3329986943bcf13a3851cac6c53a3086101905c5c,4,94,91,74,87,92,1.46,1.83,19,Bachelor's Degree,1.46,D+,Dropout,07/09/2021,84,7.2,Female,a02fae75da1b37367014882d3d98fc94ac786a63ac8e643a30e9e642b767d40b,1,No
e28544f822b82ab8ab1ce39ee7178c7a6c1246d643fbce4a5f378f641ed6f026,3,70,59,68,65,68,2.91,3.02,17,Bachelor's Degree,2.91,B-,Medium Risk,23/09/2020,91,24.2,Female,4a93c5433066e6c8c5ad2dd038c0a5c1f1f6c682917cd62a216e6492ff34328e,0,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,2,72,90,73,78,72,1.97,2.32,19,Diploma,1.97,C-,Probation,13/02/2021,91,9.1,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,2,No
4c21f5da0554eb76f751ba9fc72450d7643cb30e5f41e807adce60245dbff02c,4,90,86,68,84,86,2.34,1.96,17,Diploma,2.48,C+,Probation,15/02/2021,70,16.2,Male,aeeeb66433da0828e9ec51e18fb8b0cd43e2322d5568b37bfbbdbb40b1e72a3c,0,No
64ca51e12c9096c6197ec0ecfa961a3d29b62687a7e4ad3a9c6215eb566b0048,4,81,58,84,69,77,2.66,2.87,16,Bachelor's Degree,3.04,B,Low Risk,04/09/2021,82,19.1,Male,7ec32e677fca2736048e3f9fc59c9a036eeeedcc0331a615a62333d38c2c209c,2,No
0bf0fd17cdfe31230a4f1005c4257407af8700edad945d0115da6777525d22ef,2,77,89,91,57,78,1.88,2.14,13,Bachelor's Degree,2,C,Probation,08/09/2020,80,10.8,Female,f59a9c7e72a6e4d6b2e64a8c0acbc37a9f8ff4750a48ac8b227e3ce95b9267f1,2,No
04bab72cef1810c7b04e6a126839c6106566fc22e077e5336bb97f9cfb96f77a,1,92,95,78,84,95,2.09,2.09,12,Bachelor's Degree,1.84,C-,High Risk,11/02/2020,70.67,16.6,Female,5398149ca6b8ab72bae42d5c668c6014bb7afeaa7c2a6212b69a3991033d381b,0,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,94,86,68,78,66,1.88,1.9,13,Diploma,1.52,D+,Dropout,19/02/2020,84,15.4,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
20dd5455bf9201b244cbaa4f57707d0a7d739bd809bdec0735b890fc2ff305da,3,57,54,80,76,93,3.48,3.56,14,Diploma,3.48,B+,Low Risk,19/09/2020,80,22.9,Female,5ad0f5dd62dbf38174b96301c78361fe6b6f79d65382866de84bbd1f8bb2d2f3,2,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,86,75,87,83,54,1.98,1.99,19,Bachelor's Degree,1.91,C-,Dropout,01/09/2020,94,10.7,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
e43ba6a5e8f56b2daab27a47ba378ae94460b79dd093a50dbf4b047924e49ba5,3,52,71,60,68,80,1.35,1.65,15,Bachelor's Degree,1.65,D+,Dropout,23/02/2020,84,9.9,Female,b173e197000e1dc13f5bc6b0f7b143b068b5ab2b5e0f1953444d43eb02ef6308,1,No
b551fbf7252758c146196fc12d2b2833dd3218f7ea4510cb30defb83856e4692,2,78,58,66,66,54,2.21,2.18,16,Bachelor's Degree,2.21,C,Medium Risk,08/02/2020,83,22.7,Female,09128bb4256d9181509988b4f98c0eaf12d6bea9dac9281b28ceb8720290546e,2,No
15f527d7dee4c395a5bd3945e2fea1626f583338c3aa6c1b8a8282d448a1a773,2,51,50,57,59,64,2.46,2.52,12,Bachelor's Degree,2.49,C+,Medium Risk,02/02/2020,89,20.3,Female,395714aa5fbc640ade52dc750f4660d234b1905691227e5ddb3a696e34186730,3,No
59dd139260fccca8ec48aa9caed8a92adfcc5adcc2d8872fcef46a7808287ff4,4,84,90,57,64,71,3.61,3.31,15,Bachelor's Degree,3.61,B+,Low Risk,03/02/2021,79,19.5,Male,bc64db01ca70dfa92b030a29b5a58ff553160a53dfe7c26966c23f6c170e8c65,3,No
6c4b213354d120ba13c399425cce139606b375ead67704f9553a6660b9962498,4,51,61,61,63,88,2.64,2.5,16,Bachelor's Degree,2.64,C+,Medium Risk,09/09/2020,81,18,Female,27409393b6635350b7b2e000aa0c7cace8522ed267cc561e2c2fcc71d318e3a9,1,Yes
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,56,71,50,53,51,1.92,2.1,15,Bachelor's Degree,1.92,C-,Probation,07/09/2021,76,13,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
cbfc337f0091403e337f01f864b83e2f3628d544451e96c9d537dc3770e4f096,3,92,60,66,53,93,2.81,2.77,19,Bachelor's Degree,3.13,B,Low Risk,24/09/2020,84,24.5,Female,513dcf1de111af8d6f68deae8b538ffceca60f5ae67048750a7343b8e4e0d958,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,68,93,57,52,92,2.11,2.11,17,Bachelor's Degree,1.94,C-,High Risk,08/09/2021,74.95,17.8,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
816f0613fe9a67acb2c9fe8fcec636f9c886149627722858da7290ff1084b7ed,5,53,92,82,88,84,3.19,3.33,16,Diploma,3.19,B,Low Risk,26/09/2021,81,15.6,Male,efcd94489c13c4034381bb50979dcb47f38dc49e53d036dde53815aa96a222fa,2,No
6169fbff8cd37f09acca15c2220b0a67d8e101e27ba0322a3362edebb7220789,4,56,91,56,81,62,2.41,2.79,15,Bachelor's Degree,2.41,C+,Medium Risk,07/09/2021,82,17.1,Female,14840b44a8a2b2448f5942050b99f16b32205157494f8dfee1696051118ef17a,3,No
0f0de075cea974f9c60375ecc8528bef5b451f646248e97755094a78ddee4d76,2,86,78,90,57,74,2.32,2.34,13,Bachelor's Degree,2.44,C+,Medium Risk,04/02/2020,93,17.2,Male,f4ad3cd45fedd6a65be4094e5b7018ddaceb8259b9de9ce59a05585451e9c83b,3,No
afc7369d8f7f09a13add8b4aaf7e1ca2fd4233b2d09fce97cec2983199e3f517,7,60,84,90,82,91,1.97,2.27,17,Bachelor's Degree,1.97,C-,Probation,12/09/2021,97,17.3,Female,af93e93d3e461205c9ac3564e67f26f49032924d412e389ed124825cab7400b1,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,90,80,71,92,54,2.08,2.2,19,Bachelor's Degree,1.84,C-,High Risk,14/09/2021,76.11,14.4,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,Yes
22d78fd957cd2ed2cd51b405e0a487cd134db112d2f1a26344d7e057bfb67c04,1,68,59,59,90,70,2.02,2.02,16,Bachelor's Degree,1.89,C-,High Risk,28/09/2021,74.27,8.3,Male,d59481f1f431bd55b7214877998193618647a32d2727c6b72f926d0f1f1f714e,1,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,61,84,93,95,93,1.42,1.81,19,Bachelor's Degree,1.42,D+,Dropout,22/02/2020,86,16.8,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
2c623dac65bf2ac3e5fd547f7bccfa00d16fb5b3c725ce039f969d7f4f94ce89,1,84,69,91,56,52,2.27,2.27,19,Bachelor's Degree,2.58,C+,Medium Risk,02/02/2020,94,17.6,Male,d582946d37828304ae2adbdd2887e7baaa5b020035cf03859d965db46e0d84a8,1,No
ea40b0dd38d751065422dc619af1c675308f52db1f5eb3c611f8c1953359aecf,9,58,90,90,71,63,3.76,3.86,19,Bachelor's Degree,3.76,A-,Low Risk,24/09/2021,88,16.7,Female,37ad080ef7bb3879e322264162ae0e6175674df5a3d87f42ccc8a4603e0dcd77,2,No
f56b9e57d8eede5d1d770f091b195028d12d2b708e8179aa2ddbad0ec7a872cb,8,50,60,89,90,52,2.09,2.17,17,Bachelor's Degree,1.86,C-,High Risk,26/02/2021,75.5,15.9,Male,82695f084f55d8390c42e7a318282d22f7637702e3d067e488554871a7d279ba,2,No
4fbbbaab51401972b81a7a49689e69d237050c9566f57aa5754921d632fbe255,1,91,61,63,77,93,2.74,2.74,16,Bachelor's Degree,2.73,B-,Medium Risk,08/02/2020,88,22.8,Male,ffa254349fad99b27904af243e1e8ab75ec87860ee0c1a2dc5ed4775d840f379,3,Yes
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,91,69,60,89,72,2.02,2.02,15,Bachelor's Degree,1.71,C-,High Risk,07/09/2020,79.31,18.9,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,Yes
cc0cd0550e557b494ef409e72b33a24c0cc1b9865055bdae7cc013e052e6e071,5,61,51,88,55,62,2.56,2.96,17,Bachelor's Degree,2.56,C+,Medium Risk,05/09/2021,94,21.9,Female,6ddaecb14bbf0c65b7b2dfe366bf293ac4c13c7e89066dfb8c3dc93241117c5b,2,No
dd0b0548de7afd09af5c36fbc3389bb425ab258225ab71b54eab112f5201ac57,7,60,86,54,59,67,2.56,2.33,14,Bachelor's Degree,2.2,C,Medium Risk,06/09/2021,78,17.6,Male,02a8dcc07197ed36a111f354a9db499730368be86a8ab4973a80c41d45affecf,1,Yes
dffee8a735a2f45240bb77d68fa5315cc6bbe22a9002d4411f347f85a8e4da4d,5,70,73,81,68,91,2.07,1.89,16,Bachelor's Degree,2.07,C,Probation,15/02/2021,98,14,Female,1280863c78b9818bdff0f62bd8112189ee3c9131370792103116d4b825161580,2,Yes
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,77,90,89,57,80,2.9,3.17,13,Bachelor's Degree,2.9,B-,Medium Risk,28/09/2020,70,24.8,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,Yes
2d53c02c37a99c42ecb2d7b7e47c13ac3742dcefe0bdad2c906196f179c9c74c,3,65,81,65,79,86,2.2,2.14,19,Bachelor's Degree,2.27,C,Medium Risk,15/02/2020,74,17.8,Female,595c29e6c87fdb456b41c10cafbc53d1dad12be24f7ce00170cbe3dceb1cb32d,2,No
6a80053207dbae72a56e862394e86f7eaba36d355189ef1d6ff703cdfb32cd0f,3,67,76,65,85,69,2.71,2.64,13,Bachelor's Degree,3.01,B,Low Risk,02/02/2020,77,24.2,Male,9c782706861494e5247fef7cd62fc5b235daf1df045f32716c03e7a6a113d49f,0,No
f63ff855c197eef4e380399d5838d28bbc8a199f58fff04ffd005e697aa4002d,9,71,68,63,91,68,1.75,1.95,19,Bachelor's Degree,1.75,C-,Dropout,03/02/2020,83,19.2,Male,854b37ae3a9605a185c552406660a817ab8e727f925c1273b80860fd73a50166,2,No
1fc3dbdb09eda7f23dd67f21a52208370b4c15c8eb4c876bd9987712c78a89d1,9,58,59,56,74,92,2.98,2.99,17,Bachelor's Degree,2.6,C+,Medium Risk,06/09/2020,92,20.7,Male,215b49d9cc7998cd8a871a37e16aa5cc845ff02705e72b6ce1e17e39264e64b9,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,9,74,79,80,88,50,1.37,1.74,18,Bachelor's Degree,1.37,D+,Dropout,16/09/2021,75,15.3,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
0ba24f03daf4d6f87046cfc1e8e0cec9ad43a89c5d2613c95fb0d720e77cc118,3,77,56,50,94,60,1.76,2.05,13,Bachelor's Degree,1.68,C-,Probation,07/09/2021,94,17.9,Male,3a2aa5392a915192512b74534a4f5667c45b969a20ab781a0e137a11a94c5ce3,2,No
59805ab6c6564f9d30191f6b863a0e41c4b2a26f511141c4b8844500d8a24b0f,3,59,65,83,75,63,3.66,3.55,14,Diploma,3.6,B+,Low Risk,02/09/2021,73,22.6,Male,ec4eb2b8b0b4ef491a220bd77e0534acb709859cbb440d2825f128a7264e3e94,3,No
d9d367dc3aa9bc55698b2645a9e41d098d59f0a030123bd3c338c9b04501997b,2,68,77,90,52,81,1.97,2.29,12,Bachelor's Degree,1.97,C-,Probation,13/09/2020,80,8.8,Male,695a4dd49f7ae959296621e25989701a1201411671359d408df4640469b89510,0,No
5e24d6b9ce4c1e6a0e6d307780519a665709e85453a4039f3d130eba0b6fd8cd,3,80,75,82,77,55,1.81,1.92,18,Bachelor's Degree,1.66,C-,Dropout,13/02/2020,82,18.3,Male,4e0566f6e8c2bbd9e30f7053d6b16453da2cd0ca12b94635c8945ec61b93d346,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,7,60,63,52,68,61,2.19,2.12,18,Bachelor's Degree,1.87,C-,High Risk,26/02/2021,78.34,15.3,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,Yes
837986416104f349761f3191620c5ac59f3316fa17cc423b6cea3856f4ad48cc,3,70,69,67,50,54,1.98,1.96,17,Bachelor's Degree,2.02,C,Dropout,10/09/2021,85,16.9,Female,1de49ae90477436f065368c6235d3053d1096f15c1bc7d49f0ff3c5ce7f88f6b,1,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,2,86,70,73,89,81,2.1,2.34,18,Bachelor's Degree,1.77,C-,High Risk,23/09/2021,74.52,8.8,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,0,No
c1d1b822bab028606a341518a930c1778f7fcd2a98d7d0ed706b6432ec34aa2e,3,94,63,80,54,55,2.23,2.32,18,Bachelor's Degree,2.26,C,Medium Risk,05/09/2021,84,23.9,Female,18228c86b9c27ae62842da949f34060c16f5c54421a1bc9550ea2dbc34a22ce5,2,No
f0a0a7ba5166b96ee8dde06a7e9592f2640b5c0adfc98475d0d3a6148ccdcaf2,7,93,57,72,55,74,2.01,2.07,17,Diploma,1.97,C-,High Risk,10/09/2020,75.29,19.3,Female,62932c4beabe6e83b2e128a11e02631dc938d47b0dd214f2aab4e309484c76d6,0,Yes
ce9a6a1a0013201e3ad8cda93b28e8a85df25c7ca7195ac82579065fbe29e26c,8,88,64,60,85,83,3.3,3.09,18,Bachelor's Degree,3.1,B,Low Risk,02/09/2020,72,15.2,Female,4c4f70cd8949e5359326ad7ec470753e7004b487caeb94bd9745ec8d601a2994,3,Yes
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,9,71,68,63,91,68,1.75,1.95,19,Bachelor's Degree,1.75,C-,Dropout,24/02/2020,83,19.2,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,2,No
a14208011d93576f8cab7d5b6a39b43fa18598f6d4feec7b1bcf2db1cb0ffeac,6,93,91,88,86,79,3.52,3.52,18,Bachelor's Degree,3.89,A-,Low Risk,02/02/2021,86,23.7,Male,28388855002f774d3ca235d3911534a0734daa26d5f87fee83d887d033360cf2,1,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,91,69,60,89,72,2.02,2.02,15,Bachelor's Degree,1.71,C-,High Risk,19/02/2020,79.31,18.9,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,2,No
db5ba98a3e2312121c792a20d94fdcbe90904c24730e09cfeaef32b9345dfa08,7,95,93,53,71,86,3.25,2.98,16,Bachelor's Degree,3.25,B,Low Risk,17/09/2021,84,16.5,Male,20adbdfc763759fd5bb2802dc63249e91e70d95fce88319a4d9e4bb495c662fa,1,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,78,67,53,54,65,2.94,3.07,16,Bachelor's Degree,3.33,B+,Low Risk,02/09/2020,81,18.5,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,2,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,72,83,69,69,93,1.84,1.79,17,Bachelor's Degree,1.89,C-,Dropout,28/02/2020,90,11.6,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,2,No
cfab12580fd4cc49d5871b52717f1c68e04015d948bc68788ce7d82bf3545dfa,5,75,84,82,53,78,1.78,1.78,19,Bachelor's Degree,1.78,C-,Dropout,03/09/2020,95,8.7,Male,f494db769cbb0a8d1dd675132f57b7505cc2a38e8ced4c66f150ab13c183ef52,2,Yes
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,56,69,66,69,84,1.71,2.02,15,Diploma,1.71,C-,Probation,22/02/2020,79,18.8,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,4,91,57,71,88,64,2.17,2.24,19,Diploma,1.95,C-,High Risk,13/09/2020,77.29,15.8,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,3,No
ef5494b1c5b9700171a54eb4727fd0e02ed952b030670d3b5b0cda8dff834c68,4,77,84,93,67,89,3.08,3.34,14,Bachelor's Degree,3.18,B,Low Risk,19/02/2020,84,20.9,Male,20e72e3557a308dd3991744daa28a76ae12fcb7f6bd4bd927da37915d78cecad,0,No
eba6618a42db8766ff8087297b5829f13812d36e4c9e06bc9bbc9d2221fe01c3,2,92,66,89,50,88,3.21,3.19,16,Bachelor's Degree,3.52,B+,Low Risk,19/09/2020,73,21.5,Female,f28a2fd2d9e379b5dc8c8d3200eef3ea9b9f4447289da97d0b5a9a7ecfdd4dfd,0,No
49f63785f8ac11c255d410650cb4afd5c6b34352b09826739a9c08cbee9b24c3,2,78,55,70,58,68,2.92,2.71,17,Diploma,2.87,B-,Medium Risk,20/02/2020,98,24.4,Male,cf92be43bdcaecb9912592ef8e49a93ec822a82e09fe94eb5c834d5a44e19000,1,Yes
30671500479486aabcb7efc108acee76e971c1b81db83befd2c18cb6e4857c39,1,91,86,75,66,64,2.27,2.27,17,Diploma,1.87,C-,High Risk,14/02/2020,70.59,14.9,Female,ac8b3b576cf89f24c67cb2f8f29bce2216350f676d836802b5722f1071246787,3,No
2f768ffd3a7c1411141a3337fa18b5155a61644970c2fb926755c7c934f12a93,4,76,73,67,68,68,2.38,2.37,12,Bachelor's Degree,2.43,C+,Medium Risk,09/02/2021,89,16.9,Male,5060b477f69c3f82b0c7deb09962aa2d95030cf88bf29c1b6ea89795f1657c30,1,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,94,86,68,78,66,1.88,1.9,13,Bachelor's Degree,1.52,D+,Dropout,22/09/2020,84,15.4,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,0,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,4,78,60,76,56,94,1.67,1.94,14,Bachelor's Degree,1.6,D+,Dropout,08/02/2021,74,17.1,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,No
1f2aa53c9e214fa0e0ea3e3f32dbb4985ff174bb8c3e6007baff4b3476ddb8d7,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout,13/02/2021,77,19.9,Male,bc666286fb52bc0ff6d694dd889256f712afaec8472673cd85bd0d1563d78750,0,No
1774e5746a9c164396c4d7b59a577538e91bf5778ba8257f8f2a16fdfd5e996d,3,67,95,85,88,79,3.92,3.84,12,Diploma,3.92,A-,Low Risk,22/09/2020,88,15.4,Female,fc0e9a0caa7c71f0cc54238712bdae526685d703c273e2d6ac284edb2f87543f,3,No
9de5297f97072b2d42651b7ef436a7efe2159da1c9616c8383ced62a711eb32b,2,85,69,73,93,72,2.04,2.32,12,Bachelor's Degree,1.67,C-,High Risk,15/02/2021,74.55,10.9,Female,d0565738df0929becdc63113d03461fc5bc292280f8f9b063e4228c82fc4ddf4,2,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,72,83,69,69,93,1.84,1.79,17,Diploma,1.89,C-,Dropout,25/02/2021,90,11.6,Female,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,3,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,72,90,73,78,72,1.97,2.32,19,Bachelor's Degree,1.97,C-,Probation,01/02/2020,91,9.1,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,1,No
ad26085a68c17c70e3387eca8a2e995471e54c46a089874987a96cc8be06ce24,4,59,95,67,61,61,3.37,3.45,19,Diploma,3.37,B+,Low Risk,20/09/2021,94,17.5,Female,94ce163783a3125c94a8e03dfa732fce1b1aeb5b7164d4a02b2ce15cb0197480,1,Yes
65aaf58b82b6f454915446aa11720dbba319a7a172939863466c046defbdcf6c,4,71,52,93,78,68,3.52,3.6,14,Bachelor's Degree,3.52,B+,Low Risk,03/02/2020,71,25,Male,cca05274ed10162335f11179ca079ec1677b92d47dddcd4f092cf7cf178de0a7,3,No
7b3eed2937aa2a5c488a8346d5b1aece0191dc0060143bb31de5ce5d8bc75918,2,86,67,63,76,90,1.87,2.15,13,Bachelor's Degree,1.87,C-,Probation,17/09/2020,88,17,Male,ffb7271869e66027765d8d74ae6f31f31648816762d676e5c1996a9e8b09bf90,3,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,70,69,67,50,54,1.98,1.96,17,Bachelor's Degree,2.02,C,Dropout,05/02/2021,85,16.9,Female,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,0,No
2dee97803d1a5a5b02f89142e17a3b8840e156fbb7db16e763f5c7c8b2a5a5bd,3,79,51,94,53,71,2.88,2.98,18,Bachelor's Degree,2.88,B-,Medium Risk,03/02/2021,71,16.8,Female,2cc4306f570ffd74e314a399905abaddfc91838e15394074142707230ff9548e,1,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,10,52,60,80,51,52,1.54,1.69,16,Bachelor's Degree,1.54,D+,Dropout,12/09/2020,72,16.2,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,1,No
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,5,61,84,93,95,93,1.42,1.81,19,Diploma,1.42,D+,Dropout,06/02/2021,86,16.8,Male,4355c358b26372e895431a659f2aa80387b6e541a1e120d1665153cea0fbc672,3,No
b8abbea9aa8b84ca888fc68c2d465f56d924049ed278ff22f106922fdc77dc09,1,57,54,73,77,84,3.35,3.35,15,Bachelor's Degree,3.02,B,Low Risk,27/09/2021,89,17.8,Female,119fccff37363c2d3b67b14a82859ffbce3af23cdeb694aab76a0aeb461f01b1,2,No
76ca0dbf396e51ee6eb25ee540f4b00c661c196376c12d86c1b108f5f70ffbf6,2,83,94,79,77,54,1.98,2.18,13,Diploma,2.16,C,Probation,20/02/2021,92,6,Female,1f6cfca06dd22cbded6f62ff5ec26c0ce0a36d130b9a60ce59907673945bf548,1,No
f88483cfc4ecd29553487a04b3be384a1276ad01ba622eb2a241b8afcc462ac7,1,94,63,79,76,66,2.76,2.76,16,Diploma,2.5,C+,Medium Risk,22/02/2020,81,15.8,Female,878ec432ae267e3fc9583264c301d86525e3ccf64fb5dcd18bc4ccfbb178526a,2,No
2f9ff694503011d916615a1424a18b5fa5e502587d46299e2880cf81c2ba242e,1,72,80,52,70,85,2.2,2.2,14,Bachelor's Degree,1.99,C-,High Risk,22/02/2021,78.81,20,Male,67d12024dda724d8b3ff4d16602b9575c4c49b5ba4eb16d5e9a7422e02f169fa,3,Yes
bf9cf43e94ed4b2c62931ef324e008de50a0a756bc1152797df31db401ca9527,3,58,81,88,92,50,3.12,3.14,13,Bachelor's Degree,3.28,B,Low Risk,05/02/2020,75,23,Male,4eb0246334883282c0d04677d82b2b461ce57e0e1aea8c42491e9be8e7f34b30,3,No
3d01a98bcaa5ce82ff1875f4e907a9752a708edd98fdb088706f63778933e923,5,94,89,83,74,60,1.76,1.43,19,Bachelor's Degree,1.76,C-,Dropout,04/02/2021,73,8.9,Male,4a0239c073779e7cfe165a05f46c367ebe572ae2ffe4962226c7bbac7b0a6a83,0,No
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,80,75,82,77,55,1.81,1.92,18,Bachelor's Degree,1.66,C-,Dropout,24/02/2020,82,18.3,Male,c367e4b80dceb975b031f2b1c9c8d12bf3a3d2ecb29bf808aec4ce0d41beae1e,1,No
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,5,69,59,84,90,83,1.43,1.52,18,Bachelor's Degree,1.43,D+,Dropout,09/09/2020,74,14.5,Male,eb5354e2f9857ae0e949d8a21b2bb08394706f50ef86af8cc82ae2ac128dd50b,2,No
