reg_no,semester,course1_marks,course2_marks,course3_marks,course4_marks,course5_marks,currentCGPA,previousCGPA,totalcredithours,high_edu,next_semester_CGPA,next_semester_grade,recommendation
2f768ffd3a7c1411141a3337fa18b5155a61644970c2fb926755c7c934f12a93,4,76,73,67,68,68,2.38,2.37,12,Bachelor's Degree,2.43,C+,Medium Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,94,86,68,78,66,1.88,1.9,13,Bachelor's Degree,1.52,D+,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,4,78,60,76,56,94,1.67,1.94,14,Bachelor's Degree,1.6,D+,Dropout
1f2aa53c9e214fa0e0ea3e3f32dbb4985ff174bb8c3e6007baff4b3476ddb8d7,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout
1774e5746a9c164396c4d7b59a577538e91bf5778ba8257f8f2a16fdfd5e996d,3,67,95,85,88,79,3.92,3.84,12,Diploma,3.92,A-,Low Risk
9de5297f97072b2d42651b7ef436a7efe2159da1c9616c8383ced62a711eb32b,2,85,69,73,93,72,2.04,2.32,12,Bachelor's Degree,1.67,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,72,83,69,69,93,1.84,1.79,17,Diploma,1.89,C-,Dropout
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,72,90,73,78,72,1.97,2.32,19,Bachelor's Degree,1.97,C-,Probation
ad26085a68c17c70e3387eca8a2e995471e54c46a089874987a96cc8be06ce24,4,59,95,67,61,61,3.37,3.45,19,Diploma,3.37,B+,Low Risk
65aaf58b82b6f454915446aa11720dbba319a7a172939863466c046defbdcf6c,4,71,52,93,78,68,3.52,3.6,14,Bachelor's Degree,3.52,B+,Low Risk
7b3eed2937aa2a5c488a8346d5b1aece0191dc0060143bb31de5ce5d8bc75918,2,86,67,63,76,90,1.87,2.15,13,Bachelor's Degree,1.87,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,70,69,67,50,54,1.98,1.96,17,Bachelor's Degree,2.02,C,Dropout
2dee97803d1a5a5b02f89142e17a3b8840e156fbb7db16e763f5c7c8b2a5a5bd,3,79,51,94,53,71,2.88,2.98,18,Bachelor's Degree,2.88,B-,Medium Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,10,52,60,80,51,52,1.54,1.69,16,Bachelor's Degree,1.54,D+,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,5,61,84,93,95,93,1.42,1.81,19,Diploma,1.42,D+,Dropout
b8abbea9aa8b84ca888fc68c2d465f56d924049ed278ff22f106922fdc77dc09,1,57,54,73,77,84,3.35,3.35,15,Bachelor's Degree,3.02,B,Low Risk
76ca0dbf396e51ee6eb25ee540f4b00c661c196376c12d86c1b108f5f70ffbf6,2,83,94,79,77,54,1.98,2.18,13,Diploma,2.16,C,Probation
f88483cfc4ecd29553487a04b3be384a1276ad01ba622eb2a241b8afcc462ac7,1,94,63,79,76,66,2.76,2.76,16,Diploma,2.5,C+,Medium Risk
2f9ff694503011d916615a1424a18b5fa5e502587d46299e2880cf81c2ba242e,1,72,80,52,70,85,2.2,2.2,14,Bachelor's Degree,1.99,C-,High Risk
bf9cf43e94ed4b2c62931ef324e008de50a0a756bc1152797df31db401ca9527,3,58,81,88,92,50,3.12,3.14,13,Bachelor's Degree,3.28,B,Low Risk
3d01a98bcaa5ce82ff1875f4e907a9752a708edd98fdb088706f63778933e923,5,94,89,83,74,60,1.76,1.43,19,Bachelor's Degree,1.76,C-,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,80,75,82,77,55,1.81,1.92,18,Bachelor's Degree,1.66,C-,Dropout
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,5,69,59,84,90,83,1.43,1.52,18,Bachelor's Degree,1.43,D+,Dropout
6e030205491ad15920816e6ae2db2e52e17a07c8b0775b560e76ec9e9a506b56,8,93,95,70,81,61,1.89,2.18,19,Bachelor's Degree,1.89,C-,Probation
419dc51fca86d76f5690b73157c90aa3c5b5df503e52009761d0441b122daf6c,2,95,86,74,90,90,4,3.69,19,Bachelor's Degree,3.79,A-,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,89,66,64,54,95,2.02,2.02,19,Bachelor's Degree,1.7,C-,High Risk
091c3e57651a6080da2178d13d165eef0fab7dfd9a820aecd77f993730a11d37,7,88,70,73,63,84,1.95,2.1,13,Bachelor's Degree,2.32,C,Probation
5979cb3b048ced399f573be01db08a771dc1b17d381096c2c376d07767ca88d7,2,83,83,77,86,75,2.15,2.17,18,Bachelor's Degree,1.95,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,79,92,76,67,58,2.33,2.23,16,Diploma,1.96,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,51,52,93,50,56,2.04,1.86,14,Bachelor's Degree,2.38,C+,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,6,53,69,93,75,54,2.18,2.18,13,Diploma,1.86,C-,High Risk
0f678fad298483afd603905acadd6ffbd764f32db293d4905c8a9a538ea25b24,3,80,78,73,93,61,2.15,2.4,14,Bachelor's Degree,1.92,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,68,77,90,52,81,1.97,2.29,12,Bachelor's Degree,1.97,C-,Probation
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,6,53,69,93,75,54,2.18,2.18,13,Bachelor's Degree,1.86,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,86,76,53,61,68,2.1,2.1,16,Bachelor's Degree,1.75,C-,High Risk
1c4e6fffc0d6c1d30916aedf05996d219cf69b8439883e8853bba88719eb9330,9,82,50,71,69,50,2.53,2.32,16,Bachelor's Degree,2.4,C+,Medium Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,9,67,50,87,88,71,1.69,1.87,14,Bachelor's Degree,1.54,D+,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,4,90,86,68,84,86,2.34,1.96,17,Bachelor's Degree,2.48,C+,Probation
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,5,59,68,70,90,64,1.2,1.5,16,Bachelor's Degree,1.2,D,Dropout
dc58d64d9966df0bcc711c8800a2478e8452c1ad7a1e205f7f98a02fcb30bc77,5,62,67,79,70,60,1.99,1.93,19,Bachelor's Degree,1.99,C-,Dropout
1c642d934b490b6c4582f5b6d7dba6910e1ed36ad5c2fde74c499837cbe74a47,1,95,75,88,90,78,2.97,2.97,16,Bachelor's Degree,2.89,B-,Medium Risk
e18640bc2ab9e9d68448e97b9da9fea89afab4a781e0cc04c8f4840bb256300e,3,66,67,68,78,78,3.01,3.19,19,Bachelor's Degree,3.04,B,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,93,70,65,91,57,2.98,2.83,17,Bachelor's Degree,2.88,B-,Medium Risk
7d8ceb4b301455e5aa56e667742e24fa69a3c91550452f7b3cb43f5eb563a596,4,94,51,89,50,77,2.84,3.06,13,Bachelor's Degree,2.84,B-,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,6,60,63,65,91,91,2.27,2.27,17,Bachelor's Degree,1.97,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,67,93,79,60,85,1.81,2.04,16,Bachelor's Degree,1.81,C-,Probation
8c7193261687116f5650aceef73eccdec84d7d7dfc61ca13e136b39d940fc79b,6,66,57,66,78,68,2.25,2.25,15,Diploma,2.12,C,Medium Risk
a4b799a24bb3a4dfdd129ff67dbf60009d38d73fa21e76b030218d36c06dc5e4,6,67,75,71,90,79,3.59,3.59,17,Bachelor's Degree,3.74,A-,Low Risk
c69a1fd64fafe93c6403b1afb23624ac575119d5615e51e260bb74ad349c51f4,2,50,78,83,89,52,2.57,2.57,15,Bachelor's Degree,2.57,C+,Medium Risk
1851ca53a6e74263d106940be58bc97f300eb59518106a504da3713b42e0d536,2,59,68,86,55,88,3.16,2.84,16,Bachelor's Degree,3.13,B,Low Risk
379d9f80140bdab1f5e2626a74c765729d52ac7d546f429f7e3e27b64063bacf,2,67,82,53,55,63,1.93,2.3,12,Bachelor's Degree,1.93,C-,Probation
b415b0d610b51dee99cfaf91bd7baf592da893a4280a240dd999ba67673216e6,2,84,65,61,70,92,3.58,3.57,18,Bachelor's Degree,3.31,B,Low Risk
b35e57c5c27370467799d20ee60377506302841604a5688d8e8913ced5b146db,3,52,56,71,56,85,2.72,2.44,19,Bachelor's Degree,3.09,B,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout
8a6f6ddf43c3399b8c2d002f3172e0d4132780e58bd6bb3cf2eabe79c20b23fc,7,72,65,77,68,51,1.85,2.16,17,Bachelor's Degree,1.58,D+,Probation
22e6547d70f9803ed80e79723255dd67140ad82617b06c102343ea02d7d3c89e,7,71,90,58,90,65,2.43,2.69,19,Bachelor's Degree,2.43,C+,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,7,72,65,77,68,51,1.85,2.16,17,Bachelor's Degree,1.58,D+,Probation
46698509b4c4a104954769fe91df6c97eb1d104592daa9ec0d3a5a3cdc87ee9e,1,58,91,70,79,82,3.53,3.53,13,Bachelor's Degree,3.93,A-,Low Risk
35c270ff54bfc5b06006ce2c3fb7595f9f32d6dc858cec79a4cecb40960ab978,2,54,93,73,67,69,2.33,2.67,12,Bachelor's Degree,2.28,C,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,7,84,94,80,53,74,1.67,2.04,12,Bachelor's Degree,1.67,C-,Probation
7fefbbb7bb61c0a22c9cbc861a3cd5e4f98f354c15970d15a710054ca0c9052d,3,93,55,88,71,70,2.96,3.11,15,Bachelor's Degree,2.96,B-,Medium Risk
631142676c7240f935c3db5709485e9951525eed9d6d0f666d05134397c239e9,9,64,71,53,81,78,2.68,2.46,19,Bachelor's Degree,2.79,B-,Medium Risk
a32a9e67372cc14f502d58d707381d48bbd0c08813998ed97baeff7d13693be7,2,74,51,79,69,69,3.78,3.41,13,Bachelor's Degree,3.61,B+,Low Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,68,93,57,52,92,2.11,2.11,17,Bachelor's Degree,1.94,C-,High Risk
50e7d2b8c8fb976419b8fed61e08e45a5c8b9a92628995d7b7b4f895ed7fb4cc,1,55,51,52,50,61,2.57,2.57,17,Bachelor's Degree,2.44,C+,Medium Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,2,86,70,73,89,81,2.1,2.34,18,Bachelor's Degree,1.77,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,89,85,52,75,91,2.02,2.3,15,Bachelor's Degree,1.81,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,1,68,93,57,52,92,2.11,2.11,17,Bachelor's Degree,1.94,C-,High Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,10,52,60,80,51,52,1.54,1.69,16,Bachelor's Degree,1.54,D+,Dropout
9055c145d552e890ee15dc55b2347701cfbedff9c7ba07127adf1bca491ddc1e,3,80,61,81,83,76,2.2,2.51,19,Bachelor's Degree,2.2,C,Medium Risk
60778af0ab36e710510d15fe9af6b2f3958ff011dd00fd822f5ab05b84b28233,3,63,75,72,71,64,3.11,3.14,18,Bachelor's Degree,3.35,B+,Low Risk
a80919e462a8918649a2d39ea0fc9a478708bd1557eda64e0dd6971bbf3e11f2,1,93,74,66,84,75,3.37,3.37,13,Diploma,3.07,B,Low Risk
a9a4bf6c11ef0f69246227c9ffbf91e44f4c93b21a33451068f81523d22ee97a,3,57,87,55,76,60,2.53,2.59,12,Bachelor's Degree,2.74,B-,Medium Risk
d48b07388fed9762ea21493633625df2fed71c8cb6ae4711cdc55b6486d6e934,1,79,76,64,88,76,3.03,3.03,18,Bachelor's Degree,2.63,C+,Medium Risk
7471b9a60ac70ed995665a9c5db106cea102e437be53955c4f1efa2724232bb8,9,77,95,51,94,63,2.23,2.11,14,Bachelor's Degree,1.91,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,1,86,76,53,61,68,2.1,2.1,16,Diploma,1.75,C-,High Risk
38ddf5984acb8d7603a687946ceddccf3beff53d26cf383ce478e9960a0b0ef1,5,80,80,87,93,70,3.07,3,13,Diploma,3.07,B,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,77,56,50,94,60,1.76,2.05,13,Bachelor's Degree,1.68,C-,Probation
4b9089555680def0ca4f9b7fa18908bfafec131dbf5ac8d3bd61b1f6cc81617d,1,77,61,87,65,78,2.89,2.89,19,Bachelor's Degree,2.66,B-,Medium Risk
a7064a3e16aecc5edfe644cc16d19184afd6cdde5aca72997a83471dc9508804,2,61,80,59,84,72,2.5,2.17,14,Bachelor's Degree,2.7,B-,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,1,86,76,53,61,68,2.1,2.1,16,Bachelor's Degree,1.75,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,77,72,84,59,85,1.66,2.04,18,Bachelor's Degree,1.5,D+,Probation
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,6,53,69,93,75,54,2.18,2.18,13,Bachelor's Degree,1.86,C-,High Risk
1ab5f759bf972bc1d668d34d50e922d568fb3dfc388c19f9f84bcb2eaea57fff,2,54,59,69,69,92,2.74,3.14,15,Bachelor's Degree,2.49,C+,Medium Risk
4a73dcb23199844ee5240aeedea0749f1a23fce7f408bd31bcbf53cdabd07002,1,87,84,68,79,72,2.02,2.02,19,Bachelor's Degree,1.93,C-,High Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,4,78,60,76,56,94,1.67,1.94,14,Diploma,1.6,D+,Dropout
5e6aa64cedebab971083f7e15a11282eb9a683a8d42fe9dba5b9c54f2211dc38,5,88,70,73,90,76,1.82,2.03,13,Bachelor's Degree,1.82,C-,Probation
67808dcd84c1d1bd15508356d5850fd160d0f5501c758f08aed944bc505f123c,1,84,68,60,60,66,3.66,3.66,15,Bachelor's Degree,3.29,B,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,1,85,86,73,94,58,2.09,2.09,17,Bachelor's Degree,1.98,C-,High Risk
a8cbef089436f9d587c2bed0abe138efe84e7d248dd4a9cfcb78d5bf003424bc,6,45,38,46,46,37,1.43,1.53,14,Bachelor's Degree,0.23,F,Dropout
30328755d1c0e95d14653ece2fc665348ec98210f8e4be59fafe7470c231d5d2,2,62,69,83,50,52,1.85,2.04,17,Bachelor's Degree,1.85,C-,Probation
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,70,92,61,74,84,1.74,1.93,17,Bachelor's Degree,1.72,C-,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,50,60,89,90,52,2.09,2.17,17,Diploma,1.86,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,52,71,60,68,80,1.35,1.65,15,Bachelor's Degree,1.65,D+,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,75,90,59,73,77,2.11,2.11,17,Bachelor's Degree,1.83,C-,High Risk
807ce3d988534ea2da3a289ca294bd6086d3cfe2d37b60ebcac3aab75199d962,3,58,70,84,63,77,3.24,3.29,13,Bachelor's Degree,3.35,B+,Low Risk
779a43e69db1a8994f7741cfaac56a9c85d4dedd3392162fc8dfdee622abc2cf,2,69,65,66,81,56,2.73,2.53,18,Bachelor's Degree,2.81,B-,Medium Risk
60aec04358cfdbb04b6e82a96552a49631da7434623d6ac5c4655c21b52daf8e,3,83,54,70,54,67,3.88,3.62,14,Bachelor's Degree,3.73,A-,Low Risk
fbb3bfcf3d445113643461ec6b0dc4b9fb3365c3e2b02db14c317eddcf4ea65b,6,66,76,54,92,94,3.62,3.62,14,Bachelor's Degree,3.35,B+,Low Risk
0204dd1e2be18c401b81449a96c0484d4524c3b57865ebd3dbe286c2e0268666,1,86,73,86,84,90,2.12,2.12,15,Bachelor's Degree,1.99,C-,High Risk
57a8192732bdcbaae9fce9532ba06e57d5f95d1742a62de9ab4b8958fcafd114,7,93,50,83,66,56,3.1,3.21,15,Bachelor's Degree,3.4,B+,Low Risk
3ea3d76f63aa45ebd683800701a2de5880e604f542827afda312e8d50fea857c,2,92,57,94,88,55,2.49,2.43,13,Bachelor's Degree,2.65,C+,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,6,89,92,63,59,63,2.23,2.23,16,Bachelor's Degree,1.96,C-,High Risk
58ae21dddcbd83015741256611b0cdb27df30b576b1e7a037ed351bd6c9169c9,4,92,74,83,65,94,2.62,2.83,15,Bachelor's Degree,2.63,C+,Medium Risk
24fe55446e54bc9174c30a04669ce2487206052117f80c671eeb1d49ed1d544c,3,78,80,57,65,53,1.89,1.86,18,Bachelor's Degree,1.61,D+,Dropout
b03bac86b37758b86e7f2af4dec3e48b3256805b918c240dc4f7ae67063852bb,3,90,55,63,58,77,2.95,3.3,13,Bachelor's Degree,2.66,B-,Medium Risk
6824a1fc92168d5f876615768f94d7a52e9efb10f30e1a9a3f2b3139bc139cd4,4,59,52,80,58,53,2.86,2.55,14,Bachelor's Degree,2.86,B-,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,72,80,52,70,85,2.2,2.2,14,Bachelor's Degree,1.99,C-,High Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,56,69,66,69,84,1.71,2.02,15,Bachelor's Degree,1.71,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,54,72,56,57,69,3.06,3.06,16,Bachelor's Degree,3.3,B,Low Risk
3c0f837cd6ac8a85ae40582f589fdfa47c1f5b059b31c8359e78289d3c55d8bf,9,70,76,85,51,72,1.77,1.99,13,Diploma,1.77,C-,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,77,87,71,69,89,1.95,1.92,13,Diploma,1.95,C-,Dropout
800ab895375d3e0dab16a3d116e3bd6f3b654838cf674f99b20f5ef0af62b247,9,52,70,53,53,78,1.78,2.14,14,Bachelor's Degree,1.68,C-,Probation
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,1,86,76,53,61,68,2.1,2.1,16,Bachelor's Degree,1.75,C-,High Risk
32d44045e98456809ec557a94c8551e672d823b3aba4212ba5832cd4db9e5e00,1,71,93,73,77,87,3.57,3.57,13,Bachelor's Degree,3.39,B+,Low Risk
18f11419c4e88718253c3bd4e2e326fb5eb1eed81347c8e5c63f2a20c690a2ce,1,58,64,86,52,81,2.82,2.82,18,Bachelor's Degree,3.07,B,Low Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,2,56,69,66,69,84,1.71,2.02,15,Bachelor's Degree,1.71,C-,Probation
2605d37d471c94314ab20862e52079a2c982eff7973908df176db57359e9c889,1,78,82,69,73,77,2.27,2.27,14,Bachelor's Degree,1.91,C-,High Risk
6079eeeffd91dc121d83eb102773411ea672c5bde06bc37eb8824eab3d5bea25,8,90,94,58,61,94,2.02,1.87,16,Bachelor's Degree,1.95,C-,Probation
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,9,74,79,80,88,50,1.37,1.74,18,Bachelor's Degree,1.37,D+,Dropout
42ebbf475b977fdf35c1eb302a594f879fcc64eca227e71764250022a7f5cdcb,10,76,50,82,68,73,1.43,1.59,19,Bachelor's Degree,1.43,D+,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,3,80,78,73,93,61,2.15,2.4,14,Bachelor's Degree,1.92,C-,High Risk
b4d683ca7ca6cf9ed6a9798f5194ba443a75f6534b471280671d15c7d082a6f8,3,92,78,57,79,78,3.64,3.82,14,Bachelor's Degree,3.71,A-,Low Risk
2b9b74dd59b8c42287610f7a726a917c1f66369627ff86eac1841332b0ef415c,5,66,87,65,72,57,2.06,1.98,19,Bachelor's Degree,2.06,C,Probation
7901db1bc1b4b0b32a6fff7754e8da228899339d53e7e70165bf69230b59f1f3,2,73,82,61,61,94,2.35,2.3,14,Bachelor's Degree,2.74,B-,Medium Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,89,66,64,54,95,2.02,2.02,19,Diploma,1.7,C-,High Risk
e2b77998830373e19f2e7716208b5cdae4deb2f5736dffc8e320a8e95c65e764,6,70,65,71,80,88,2.39,2.39,15,Bachelor's Degree,2.6,C+,Medium Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,62,69,83,50,52,1.85,2.04,17,Bachelor's Degree,1.85,C-,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,5,92,70,65,56,75,2.1,1.92,12,Bachelor's Degree,2.1,C,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,6,45,38,46,46,37,1.43,1.53,14,Diploma,0.23,F,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,92,95,78,84,95,2.09,2.09,12,Bachelor's Degree,1.84,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,81,77,83,66,60,1.62,1.98,13,Bachelor's Degree,1.62,D+,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,80,75,82,77,55,1.81,1.92,18,Bachelor's Degree,1.66,C-,Dropout
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,3,70,69,67,50,54,1.98,1.96,17,Bachelor's Degree,2.02,C,Dropout
67d6dab12ee9543e53071057a2990b48dc89577f23602193201d5362d771fe59,4,78,90,87,77,59,2.39,2.31,17,Bachelor's Degree,2.39,C+,Medium Risk
103aad7fc105509d3cf47407550106bce776eb80f4762dfddc21580d0d07d230,9,67,50,87,88,71,1.69,1.87,14,Bachelor's Degree,1.54,D+,Dropout
a2a7cba1fe1c8cbe096d9831c20e35efd0456c2fad67b57594f895b5dc8e7a7d,6,60,54,57,72,68,2.89,2.89,19,Bachelor's Degree,2.67,B-,Medium Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,8,63,88,54,66,68,1.94,1.97,13,Bachelor's Degree,2.23,C,Dropout
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,2,86,70,73,89,81,2.1,2.34,18,Diploma,1.77,C-,High Risk
bd802bc563b3c5917a647ab5710c743df552fccf6b902562eab3703b12203123,10,82,68,71,75,92,2.98,2.65,13,Bachelor's Degree,2.98,B-,Medium Risk
1b7764ef5b51b3d3f645c7009ad278b12d3be2a871db96c3f48b60a1609b47c0,9,52,59,75,57,64,2.46,2.6,19,Bachelor's Degree,2.46,C+,Medium Risk
770b0e76684b2f94bd16ec7f3f615944872c9c9d00e21fd0abb1cdd0f69fb9ec,3,93,84,52,51,92,3.82,3.58,15,Bachelor's Degree,3.6,B+,Low Risk
ea91fa66255a9c25d4537bd4d10d156874ccd9948fc9d5ddbd16f6ee67cc4b30,1,56,54,88,63,90,3.27,3.27,12,Bachelor's Degree,3.49,B+,Low Risk
0322f82d56ec4ee54c78c35c3ef967090b4a5cb97b13ab0ddbfa26f5f9330438,8,72,91,52,54,75,4,4,18,Diploma,4,A-,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,83,83,77,86,75,2.15,2.17,18,Bachelor's Degree,1.95,C-,High Risk
37e17131a237aa8756bac58f8248cd85c7ea2086afa3fa03a52bca2c4f04650d,2,78,92,82,55,59,3.27,2.96,17,Bachelor's Degree,3.21,B,Low Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,2,57,66,53,60,55,3.29,3.17,13,Bachelor's Degree,3.24,B,Low Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,6,45,38,46,46,37,1.43,1.53,14,Bachelor's Degree,0.23,F,Dropout
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,7,93,57,72,55,74,2.01,2.07,17,Bachelor's Degree,1.97,C-,High Risk
b2a2c1062a90cb77626cc4f9060ab8bb6a11537a6ba60a7f3f47d90d40164e90,6,57,65,77,91,70,3.61,3.61,15,Bachelor's Degree,3.72,A-,Low Risk
86c763cc7169a63dea8c0db1d817206672eb390e774044be1de30531dba7535b,2,95,59,56,55,71,3.64,3.48,18,Bachelor's Degree,3.64,B+,Low Risk
6079ec351af39f3d851948b7fafd078371fa0eaf18a510ecf916db4dd7b882e4,3,77,72,84,59,85,1.66,2.04,18,Diploma,1.5,D+,Probation
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,1,92,92,80,62,50,2.15,2.15,19,Bachelor's Degree,1.87,C-,High Risk
6146f4848cf9fa2b8ee189d3cfb2a7d99c8f9c3f2f48806f37c5af119cdce9b0,8,66,76,84,57,85,1.94,2.04,12,Bachelor's Degree,1.68,C-,Probation
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,2,90,80,71,92,54,2.08,2.2,19,Bachelor's Degree,1.84,C-,High Risk
c26481b91c40e082db92c4b5d284482aa5868c7a43e7fd6d894bcb930b928039,6,53,69,93,75,54,2.18,2.18,13,Bachelor's Degree,1.86,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,1,92,95,78,84,95,2.09,2.09,12,Bachelor's Degree,1.84,C-,High Risk
9d190ce10084b87196390246cc0409cc34cb02218093915448c286aedc5d00e8,9,61,82,89,86,72,1.68,2.06,13,Bachelor's Degree,1.4,D+,Probation
35ffc583d9b8b02a43d2968c546cf1bc4f1b13a576c588884c8de34103d4054b,9,87,89,92,93,91,2.83,3.04,19,Bachelor's Degree,2.69,B-,Medium Risk
5bee47f5204c48a7c09b67f3c63b49ef1e90bc23dbb37e28349fb4ee7d636e9c,5,72,90,58,82,95,3.36,3.44,13,Bachelor's Degree,3.36,B+,Low Risk
